"covariateId","columnId","covariateName","analysisId","conceptId","covariateValue","included"
991876412,2649,"drug_era group during day -30 through 0 days relative to index: loperamide",412,991876,0,0
991876413,2650,"drug_era group during day 0 through 0 days relative to index: loperamide",413,991876,0,0
992956410,2651,"drug_era group during day -365 through 0 days relative to index: magnesium hydroxide",410,992956,0,0
992956412,2652,"drug_era group during day -30 through 0 days relative to index: magnesium hydroxide",412,992956,0,0
992956413,2653,"drug_era group during day 0 through 0 days relative to index: magnesium hydroxide",413,992956,0,0
993631410,2654,"drug_era group during day -365 through 0 days relative to index: magnesium oxide",410,993631,0,0
993631412,2655,"drug_era group during day -30 through 0 days relative to index: magnesium oxide",412,993631,0,0
993631413,2656,"drug_era group during day 0 through 0 days relative to index: magnesium oxide",413,993631,0,0
994058410,2657,"drug_era group during day -365 through 0 days relative to index: mannitol",410,994058,0,0
994058412,2658,"drug_era group during day -30 through 0 days relative to index: mannitol",412,994058,0,0
994058413,2659,"drug_era group during day 0 through 0 days relative to index: mannitol",413,994058,0,0
996416410,2660,"drug_era group during day -365 through 0 days relative to index: finasteride",410,996416,0,0
996416412,2661,"drug_era group during day -30 through 0 days relative to index: finasteride",412,996416,0,0
996416413,2662,"drug_era group during day 0 through 0 days relative to index: finasteride",413,996416,0,0
996541410,2663,"drug_era group during day -365 through 0 days relative to index: fluocinolone",410,996541,0,0
996541412,2664,"drug_era group during day -30 through 0 days relative to index: fluocinolone",412,996541,0,0
996541413,2665,"drug_era group during day 0 through 0 days relative to index: fluocinolone",413,996541,0,0
996625410,2666,"drug_era group during day -365 through 0 days relative to index: fluorescein",410,996625,0,0
996625412,2667,"drug_era group during day -30 through 0 days relative to index: fluorescein",412,996625,0,0
996625413,2668,"drug_era group during day 0 through 0 days relative to index: fluorescein",413,996625,0,0
997276410,2669,"drug_era group during day -365 through 0 days relative to index: cimetidine",410,997276,0,0
997276412,2670,"drug_era group during day -30 through 0 days relative to index: cimetidine",412,997276,0,0
997276413,2671,"drug_era group during day 0 through 0 days relative to index: cimetidine",413,997276,0,0
997881410,2672,"drug_era group during day -365 through 0 days relative to index: clindamycin",410,997881,0,0
997881412,2673,"drug_era group during day -30 through 0 days relative to index: clindamycin",412,997881,0,0
997881413,2674,"drug_era group during day 0 through 0 days relative to index: clindamycin",413,997881,0,0
998415410,2675,"drug_era group during day -365 through 0 days relative to index: clobetasol",410,998415,0,0
998415412,2676,"drug_era group during day -30 through 0 days relative to index: clobetasol",412,998415,0,0
998415413,2677,"drug_era group during day 0 through 0 days relative to index: clobetasol",413,998415,0,0
1000560410,2678,"drug_era group during day -365 through 0 days relative to index: ondansetron",410,1000560,0,0
1000560412,2679,"drug_era group during day -30 through 0 days relative to index: ondansetron",412,1000560,0,0
1000560413,2680,"drug_era group during day 0 through 0 days relative to index: ondansetron",413,1000560,0,0
1000632410,2681,"drug_era group during day -365 through 0 days relative to index: clotrimazole",410,1000632,0,0
1000632412,2682,"drug_era group during day -30 through 0 days relative to index: clotrimazole",412,1000632,0,0
1000632413,2683,"drug_era group during day 0 through 0 days relative to index: clotrimazole",413,1000632,0,0
1000772410,2684,"drug_era group during day -365 through 0 days relative to index: granisetron",410,1000772,0,0
1000772412,2685,"drug_era group during day -30 through 0 days relative to index: granisetron",412,1000772,0,0
1000772413,2686,"drug_era group during day 0 through 0 days relative to index: granisetron",413,1000772,0,0
1001880702,2687,"measurement during day -365 through 0 days relative to index: Clarity of Body fluid",702,1001880,0,0
1001880704,2688,"measurement during day -30 through 0 days relative to index: Clarity of Body fluid",704,1001880,0,0
1036228410,2689,"drug_era group during day -365 through 0 days relative to index: sucralfate",410,1036228,0,0
1036228412,2690,"drug_era group during day -30 through 0 days relative to index: sucralfate",412,1036228,0,0
1036228413,2691,"drug_era group during day 0 through 0 days relative to index: sucralfate",413,1036228,0,0
1101554410,2692,"drug_era group during day -365 through 0 days relative to index: colchicine",410,1101554,0,0
1101554412,2693,"drug_era group during day -30 through 0 days relative to index: colchicine",412,1101554,0,0
1101554413,2694,"drug_era group during day 0 through 0 days relative to index: colchicine",413,1101554,0,0
1101703410,2695,"drug_era group during day -365 through 0 days relative to index: homatropine",410,1101703,0,0
1101703412,2696,"drug_era group during day -30 through 0 days relative to index: homatropine",412,1101703,0,0
1101703413,2697,"drug_era group during day 0 through 0 days relative to index: homatropine",413,1101703,0,0
1101898410,2698,"drug_era group during day -365 through 0 days relative to index: leflunomide",410,1101898,0,0
1101898412,2699,"drug_era group during day -30 through 0 days relative to index: leflunomide",412,1101898,0,0
1101898413,2700,"drug_era group during day 0 through 0 days relative to index: leflunomide",413,1101898,0,0
1102527410,2701,"drug_era group during day -365 through 0 days relative to index: meperidine",410,1102527,0,0
1102527412,2702,"drug_era group during day -30 through 0 days relative to index: meperidine",412,1102527,0,0
1102527413,2703,"drug_era group during day 0 through 0 days relative to index: meperidine",413,1102527,0,0
1103006410,2704,"drug_era group during day -365 through 0 days relative to index: desloratadine",410,1103006,0,0
1103006412,2705,"drug_era group during day -30 through 0 days relative to index: desloratadine",412,1103006,0,0
1103006413,2706,"drug_era group during day 0 through 0 days relative to index: desloratadine",413,1103006,0,0
1103314410,2707,"drug_era group during day -365 through 0 days relative to index: tramadol",410,1103314,0.0021950641972515,1
1103314412,2708,"drug_era group during day -30 through 0 days relative to index: tramadol",412,1103314,0,0
1103314413,2709,"drug_era group during day 0 through 0 days relative to index: tramadol",413,1103314,0,0
1105775410,2710,"drug_era group during day -365 through 0 days relative to index: aminophylline",410,1105775,0,0
1105775412,2711,"drug_era group during day -30 through 0 days relative to index: aminophylline",412,1105775,0,0
1105775413,2712,"drug_era group during day 0 through 0 days relative to index: aminophylline",413,1105775,0,0
1106776410,2713,"drug_era group during day -365 through 0 days relative to index: tiotropium",410,1106776,0,0
1106776412,2714,"drug_era group during day -30 through 0 days relative to index: tiotropium",412,1106776,0,0
1106776413,2715,"drug_era group during day 0 through 0 days relative to index: tiotropium",413,1106776,0,0
1110410410,2716,"drug_era group during day -365 through 0 days relative to index: morphine",410,1110410,0,0
1112807410,2717,"drug_era group during day -365 through 0 days relative to index: aspirin",410,1112807,0,0
1112807412,2718,"drug_era group during day -30 through 0 days relative to index: aspirin",412,1112807,0,0
1112807413,2719,"drug_era group during day 0 through 0 days relative to index: aspirin",413,1112807,0,0
1112921410,2720,"drug_era group during day -365 through 0 days relative to index: ipratropium",410,1112921,0,0
1112921412,2721,"drug_era group during day -30 through 0 days relative to index: ipratropium",412,1112921,0,0
1112921413,2722,"drug_era group during day 0 through 0 days relative to index: ipratropium",413,1112921,0,0
1114122410,2723,"drug_era group during day -365 through 0 days relative to index: nalbuphine",410,1114122,0,0
1114122412,2724,"drug_era group during day -30 through 0 days relative to index: nalbuphine",412,1114122,0,0
1114122413,2725,"drug_era group during day 0 through 0 days relative to index: nalbuphine",413,1114122,0,0
1114220410,2726,"drug_era group during day -365 through 0 days relative to index: naloxone",410,1114220,0,0
1114220412,2727,"drug_era group during day -30 through 0 days relative to index: naloxone",412,1114220,0,0
1114220413,2728,"drug_era group during day 0 through 0 days relative to index: naloxone",413,1114220,0,0
1115008410,2729,"drug_era group during day -365 through 0 days relative to index: naproxen",410,1115008,0,0
1115008412,2730,"drug_era group during day -30 through 0 days relative to index: naproxen",412,1115008,0,0
1115008413,2731,"drug_era group during day 0 through 0 days relative to index: naproxen",413,1115008,0,0
1115572410,2732,"drug_era group during day -365 through 0 days relative to index: beclomethasone",410,1115572,0,0
1115572412,2733,"drug_era group during day -30 through 0 days relative to index: beclomethasone",412,1115572,0,0
1115572413,2734,"drug_era group during day 0 through 0 days relative to index: beclomethasone",413,1115572,0,0
1116109410,2735,"drug_era group during day -365 through 0 days relative to index: belladonna alkaloids",410,1116109,0,0
1116109412,2736,"drug_era group during day -30 through 0 days relative to index: belladonna alkaloids",412,1116109,0,0
1116109413,2737,"drug_era group during day 0 through 0 days relative to index: belladonna alkaloids",413,1116109,0,0
1118084410,2738,"drug_era group during day -365 through 0 days relative to index: celecoxib",410,1118084,0,0
1118084412,2739,"drug_era group during day -30 through 0 days relative to index: celecoxib",412,1118084,0,0
1118084413,2740,"drug_era group during day 0 through 0 days relative to index: celecoxib",413,1118084,0,0
1118117410,2741,"drug_era group during day -365 through 0 days relative to index: naratriptan",410,1118117,0,0
1118117412,2742,"drug_era group during day -30 through 0 days relative to index: naratriptan",412,1118117,0,0
1123618410,2743,"drug_era group during day -365 through 0 days relative to index: Glucagon-like peptide-1 (GLP-1) analogues",410,1123618,0,0
1123618412,2744,"drug_era group during day -30 through 0 days relative to index: Glucagon-like peptide-1 (GLP-1) analogues",412,1123618,0,0
1123618413,2745,"drug_era group during day 0 through 0 days relative to index: Glucagon-like peptide-1 (GLP-1) analogues",413,1123618,0,0
1123627410,2746,"drug_era group during day -365 through 0 days relative to index: Sodium-glucose co-transporter 2 (SGLT2) inhibitors",410,1123627,0,0
1123627412,2747,"drug_era group during day -30 through 0 days relative to index: Sodium-glucose co-transporter 2 (SGLT2) inhibitors",412,1123627,0,0
1123627413,2748,"drug_era group during day 0 through 0 days relative to index: Sodium-glucose co-transporter 2 (SGLT2) inhibitors",413,1123627,0,0
1123698410,2749,"drug_era group during day -365 through 0 days relative to index: Beta blocking agents, other combinations",410,1123698,0,0
1123698412,2750,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents, other combinations",412,1123698,0,0
1123698413,2751,"drug_era group during day 0 through 0 days relative to index: Beta blocking agents, other combinations",413,1123698,0,0
1124300410,2752,"drug_era group during day -365 through 0 days relative to index: diclofenac",410,1124300,0,0
1124300412,2753,"drug_era group during day -30 through 0 days relative to index: diclofenac",412,1124300,0,0
1124300413,2754,"drug_era group during day 0 through 0 days relative to index: diclofenac",413,1124300,0,0
1124957410,2755,"drug_era group during day -365 through 0 days relative to index: oxycodone",410,1124957,0,0
1124957412,2756,"drug_era group during day -30 through 0 days relative to index: oxycodone",412,1124957,0,0
1124957413,2757,"drug_era group during day 0 through 0 days relative to index: oxycodone",413,1124957,0,0
1126658410,2758,"drug_era group during day -365 through 0 days relative to index: hydromorphone",410,1126658,0,0
1126658412,2759,"drug_era group during day -30 through 0 days relative to index: hydromorphone",412,1126658,0,0
1126658413,2760,"drug_era group during day 0 through 0 days relative to index: hydromorphone",413,1126658,0,0
1133201410,2761,"drug_era group during day -365 through 0 days relative to index: buprenorphine",410,1133201,0,0
1133201412,2762,"drug_era group during day -30 through 0 days relative to index: buprenorphine",412,1133201,0,0
1133201413,2763,"drug_era group during day 0 through 0 days relative to index: buprenorphine",413,1133201,0,0
1134439410,2764,"drug_era group during day -365 through 0 days relative to index: caffeine",410,1134439,0,0
1134439412,2765,"drug_era group during day -30 through 0 days relative to index: caffeine",412,1134439,0,0
1134439413,2766,"drug_era group during day 0 through 0 days relative to index: caffeine",413,1134439,0,0
1135766410,2767,"drug_era group during day -365 through 0 days relative to index: phenylephrine",410,1135766,0,0
1135766412,2768,"drug_era group during day -30 through 0 days relative to index: phenylephrine",412,1135766,0,0
1135766413,2769,"drug_era group during day 0 through 0 days relative to index: phenylephrine",413,1135766,0,0
1136422410,2770,"drug_era group during day -365 through 0 days relative to index: levocetirizine",410,1136422,0,0
1136422412,2771,"drug_era group during day -30 through 0 days relative to index: levocetirizine",412,1136422,0,0
1136422413,2772,"drug_era group during day 0 through 0 days relative to index: levocetirizine",413,1136422,0,0
1136487410,2773,"drug_era group during day -365 through 0 days relative to index: ropivacaine",410,1136487,0,0
1136487412,2774,"drug_era group during day -30 through 0 days relative to index: ropivacaine",412,1136487,0,0
1136487413,2775,"drug_era group during day 0 through 0 days relative to index: ropivacaine",413,1136487,0,0
1136980410,2776,"drug_era group during day -365 through 0 days relative to index: ketorolac",410,1136980,0,0
1136980412,2777,"drug_era group during day -30 through 0 days relative to index: ketorolac",412,1136980,0,0
1136980413,2778,"drug_era group during day 0 through 0 days relative to index: ketorolac",413,1136980,0,0
1137529410,2779,"drug_era group during day -365 through 0 days relative to index: salmeterol",410,1137529,0,0
1137529412,2780,"drug_era group during day -30 through 0 days relative to index: salmeterol",412,1137529,0,0
1137529413,2781,"drug_era group during day 0 through 0 days relative to index: salmeterol",413,1137529,0,0
1139042410,2782,"drug_era group during day -365 through 0 days relative to index: acetylcysteine",410,1139042,0,0
1139042412,2783,"drug_era group during day -30 through 0 days relative to index: acetylcysteine",412,1139042,0,0
1139042413,2784,"drug_era group during day 0 through 0 days relative to index: acetylcysteine",413,1139042,0,0
1139179410,2785,"drug_era group during day -365 through 0 days relative to index: bromfenac",410,1139179,0,0
1139179412,2786,"drug_era group during day -30 through 0 days relative to index: bromfenac",412,1139179,0,0
1139179413,2787,"drug_era group during day 0 through 0 days relative to index: bromfenac",413,1139179,0,0
1140643410,2788,"drug_era group during day -365 through 0 days relative to index: sumatriptan",410,1140643,0,0
1143374410,2789,"drug_era group during day -365 through 0 days relative to index: ephedrine",410,1143374,0,0
1143374412,2790,"drug_era group during day -30 through 0 days relative to index: ephedrine",412,1143374,0,0
1143374413,2791,"drug_era group during day 0 through 0 days relative to index: ephedrine",413,1143374,0,0
1145379410,2792,"drug_era group during day -365 through 0 days relative to index: ergotamine",410,1145379,0,0
1145379412,2793,"drug_era group during day -30 through 0 days relative to index: ergotamine",412,1145379,0,0
1145379413,2794,"drug_era group during day 0 through 0 days relative to index: ergotamine",413,1145379,0,0
1146810410,2795,"drug_era group during day -365 through 0 days relative to index: piroxicam",410,1146810,0,0
1146810412,2796,"drug_era group during day -30 through 0 days relative to index: piroxicam",412,1146810,0,0
1146810413,2797,"drug_era group during day 0 through 0 days relative to index: piroxicam",413,1146810,0,0
1149196410,2798,"drug_era group during day -365 through 0 days relative to index: cetirizine",410,1149196,0,0
1149196412,2799,"drug_era group during day -30 through 0 days relative to index: cetirizine",412,1149196,0,0
1149196413,2800,"drug_era group during day 0 through 0 days relative to index: cetirizine",413,1149196,0,0
1149380410,2801,"drug_era group during day -365 through 0 days relative to index: fluticasone",410,1149380,0,0
1149380412,2802,"drug_era group during day -30 through 0 days relative to index: fluticasone",412,1149380,0,0
1149380413,2803,"drug_era group during day 0 through 0 days relative to index: fluticasone",413,1149380,0,0
1150345410,2804,"drug_era group during day -365 through 0 days relative to index: meloxicam",410,1150345,0,0
1150345412,2805,"drug_era group during day -30 through 0 days relative to index: meloxicam",412,1150345,0,0
1150345413,2806,"drug_era group during day 0 through 0 days relative to index: meloxicam",413,1150345,0,0
1150871410,2807,"drug_era group during day -365 through 0 days relative to index: misoprostol",410,1150871,0,0
1153428410,2808,"drug_era group during day -365 through 0 days relative to index: fexofenadine",410,1153428,0,0
1153428412,2809,"drug_era group during day -30 through 0 days relative to index: fexofenadine",412,1153428,0,0
1153428413,2810,"drug_era group during day 0 through 0 days relative to index: fexofenadine",413,1153428,0,0
1154029410,2811,"drug_era group during day -365 through 0 days relative to index: fentanyl",410,1154029,0,0
1154029412,2812,"drug_era group during day -30 through 0 days relative to index: fentanyl",412,1154029,0,0
1154029413,2813,"drug_era group during day 0 through 0 days relative to index: fentanyl",413,1154029,0,0
1154161410,2814,"drug_era group during day -365 through 0 days relative to index: montelukast",410,1154161,0,0
1154161412,2815,"drug_era group during day -30 through 0 days relative to index: montelukast",412,1154161,0,0
1154161413,2816,"drug_era group during day 0 through 0 days relative to index: montelukast",413,1154161,0,0
1154332410,2817,"drug_era group during day -365 through 0 days relative to index: pseudoephedrine",410,1154332,0.000492821918006252,1
1154332412,2818,"drug_era group during day -30 through 0 days relative to index: pseudoephedrine",412,1154332,0,0
1154332413,2819,"drug_era group during day 0 through 0 days relative to index: pseudoephedrine",413,1154332,0,0
1154343410,2820,"drug_era group during day -365 through 0 days relative to index: albuterol",410,1154343,0,0
1154343412,2821,"drug_era group during day -30 through 0 days relative to index: albuterol",412,1154343,0,0
1154343413,2822,"drug_era group during day 0 through 0 days relative to index: albuterol",413,1154343,0,0
1156378410,2823,"drug_era group during day -365 through 0 days relative to index: flurbiprofen",410,1156378,0,0
1156378412,2824,"drug_era group during day -30 through 0 days relative to index: flurbiprofen",412,1156378,0,0
1156378413,2825,"drug_era group during day 0 through 0 days relative to index: flurbiprofen",413,1156378,0,0
1163944410,2826,"drug_era group during day -365 through 0 days relative to index: guaifenesin",410,1163944,0,0
1163944412,2827,"drug_era group during day -30 through 0 days relative to index: guaifenesin",412,1163944,0,0
1163944413,2828,"drug_era group during day 0 through 0 days relative to index: guaifenesin",413,1163944,0,0
1167322410,2829,"drug_era group during day -365 through 0 days relative to index: allopurinol",410,1167322,0,0
1167322412,2830,"drug_era group during day -30 through 0 days relative to index: allopurinol",412,1167322,0,0
1167322413,2831,"drug_era group during day 0 through 0 days relative to index: allopurinol",413,1167322,0,0
1176187702,2832,"measurement during day -365 through 0 days relative to index: Microscopic observation [Identifier] in Bile fluid by Gram stain",702,1176187,0,0
1176187704,2833,"measurement during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Bile fluid by Gram stain",704,1176187,0,0
1177480410,2834,"drug_era group during day -365 through 0 days relative to index: ibuprofen",410,1177480,0,0
1177480412,2835,"drug_era group during day -30 through 0 days relative to index: ibuprofen",412,1177480,0,0
1177480413,2836,"drug_era group during day 0 through 0 days relative to index: ibuprofen",413,1177480,0,0
1183554410,2837,"drug_era group during day -365 through 0 days relative to index: isoproterenol",410,1183554,0,0
1183554412,2838,"drug_era group during day -30 through 0 days relative to index: isoproterenol",412,1183554,0,0
1185922410,2839,"drug_era group during day -365 through 0 days relative to index: ketoprofen",410,1185922,0,0
1185922412,2840,"drug_era group during day -30 through 0 days relative to index: ketoprofen",412,1185922,0,0
1185922413,2841,"drug_era group during day 0 through 0 days relative to index: ketoprofen",413,1185922,0,0
1189458410,2842,"drug_era group during day -365 through 0 days relative to index: frovatriptan",410,1189458,0,0
1189458412,2843,"drug_era group during day -30 through 0 days relative to index: frovatriptan",412,1189458,0,0
1189458413,2844,"drug_era group during day 0 through 0 days relative to index: frovatriptan",413,1189458,0,0
1189596410,2845,"drug_era group during day -365 through 0 days relative to index: dihydrocodeine",410,1189596,0,0
1189596412,2846,"drug_era group during day -30 through 0 days relative to index: dihydrocodeine",412,1189596,0,0
1189596413,2847,"drug_era group during day 0 through 0 days relative to index: dihydrocodeine",413,1189596,0,0
1192710410,2848,"drug_era group during day -365 through 0 days relative to index: chlorpheniramine",410,1192710,0.00930215394292249,1
1192710412,2849,"drug_era group during day -30 through 0 days relative to index: chlorpheniramine",412,1192710,0,0
1192710413,2850,"drug_era group during day 0 through 0 days relative to index: chlorpheniramine",413,1192710,0,0
1195334410,2851,"drug_era group during day -365 through 0 days relative to index: choline",410,1195334,0.000582906138990788,1
1195334412,2852,"drug_era group during day -30 through 0 days relative to index: choline",412,1195334,0.00117165045167029,1
1195334413,2853,"drug_era group during day 0 through 0 days relative to index: choline",413,1195334,0.000317146403942165,1
1195492410,2854,"drug_era group during day -365 through 0 days relative to index: etodolac",410,1195492,0,0
1196677410,2855,"drug_era group during day -365 through 0 days relative to index: formoterol",410,1196677,0,0
1196677412,2856,"drug_era group during day -30 through 0 days relative to index: formoterol",412,1196677,0,0
1196677413,2857,"drug_era group during day 0 through 0 days relative to index: formoterol",413,1196677,0,0
1197736410,2858,"drug_era group during day -365 through 0 days relative to index: mefenamate",410,1197736,0,0
1197736412,2859,"drug_era group during day -30 through 0 days relative to index: mefenamate",412,1197736,0,0
1197736413,2860,"drug_era group during day 0 through 0 days relative to index: mefenamate",413,1197736,0,0
1201620410,2861,"drug_era group during day -365 through 0 days relative to index: codeine",410,1201620,0,0
1201620412,2862,"drug_era group during day -30 through 0 days relative to index: codeine",412,1201620,0,0
1201620413,2863,"drug_era group during day 0 through 0 days relative to index: codeine",413,1201620,0,0
1236607410,2864,"drug_era group during day -365 through 0 days relative to index: sulindac",410,1236607,0,0
1236607412,2865,"drug_era group during day -30 through 0 days relative to index: sulindac",412,1236607,0,0
1236607413,2866,"drug_era group during day 0 through 0 days relative to index: sulindac",413,1236607,0,0
1237049410,2867,"drug_era group during day -365 through 0 days relative to index: theophylline",410,1237049,0,0
1300673410,2868,"drug_era group during day -365 through 0 days relative to index: thrombin",410,1300673,0,0
1300673412,2869,"drug_era group during day -30 through 0 days relative to index: thrombin",412,1300673,0,0
1300673413,2870,"drug_era group during day 0 through 0 days relative to index: thrombin",413,1300673,0,0
1300978410,2871,"drug_era group during day -365 through 0 days relative to index: megestrol",410,1300978,0,0
1300978412,2872,"drug_era group during day -30 through 0 days relative to index: megestrol",412,1300978,0,0
1300978413,2873,"drug_era group during day 0 through 0 days relative to index: megestrol",413,1300978,0,0
1301025410,2874,"drug_era group during day -365 through 0 days relative to index: enoxaparin",410,1301025,0,0
1301025412,2875,"drug_era group during day -30 through 0 days relative to index: enoxaparin",412,1301025,0,0
1301025413,2876,"drug_era group during day 0 through 0 days relative to index: enoxaparin",413,1301025,0,0
1301065410,2877,"drug_era group during day -365 through 0 days relative to index: dalteparin",410,1301065,0,0
1301065412,2878,"drug_era group during day -30 through 0 days relative to index: dalteparin",412,1301065,0,0
1301065413,2879,"drug_era group during day 0 through 0 days relative to index: dalteparin",413,1301065,0,0
1301267410,2880,"drug_era group during day -365 through 0 days relative to index: melphalan",410,1301267,0,0
1301267412,2881,"drug_era group during day -30 through 0 days relative to index: melphalan",412,1301267,0,0
1301267413,2882,"drug_era group during day 0 through 0 days relative to index: melphalan",413,1301267,0,0
1302398410,2883,"drug_era group during day -365 through 0 days relative to index: ticlopidine",410,1302398,0,0
1303425410,2884,"drug_era group during day -365 through 0 days relative to index: tranexamic acid",410,1303425,0,0
1303425412,2885,"drug_era group during day -30 through 0 days relative to index: tranexamic acid",412,1303425,0,0
1303425413,2886,"drug_era group during day 0 through 0 days relative to index: tranexamic acid",413,1303425,0,0
1304107410,2887,"drug_era group during day -365 through 0 days relative to index: imatinib",410,1304107,0,0
1304107412,2888,"drug_era group during day -30 through 0 days relative to index: imatinib",412,1304107,0,0
1304107413,2889,"drug_era group during day 0 through 0 days relative to index: imatinib",413,1304107,0,0
1304643410,2890,"drug_era group during day -365 through 0 days relative to index: darbepoetin alfa",410,1304643,0,0
1304643412,2891,"drug_era group during day -30 through 0 days relative to index: darbepoetin alfa",412,1304643,0,0
1304643413,2892,"drug_era group during day 0 through 0 days relative to index: darbepoetin alfa",413,1304643,0,0
1304850410,2893,"drug_era group during day -365 through 0 days relative to index: filgrastim",410,1304850,0,0
1304850412,2894,"drug_era group during day -30 through 0 days relative to index: filgrastim",412,1304850,0,0
1304850413,2895,"drug_era group during day 0 through 0 days relative to index: filgrastim",413,1304850,0,0
1305637410,2896,"drug_era group during day -365 through 0 days relative to index: methylergonovine",410,1305637,0,0
1307515410,2897,"drug_era group during day -365 through 0 days relative to index: urokinase",410,1307515,0,0
1307515412,2898,"drug_era group during day -30 through 0 days relative to index: urokinase",412,1307515,0,0
1307515413,2899,"drug_era group during day 0 through 0 days relative to index: urokinase",413,1307515,0,0
1307863410,2900,"drug_era group during day -365 through 0 days relative to index: verapamil",410,1307863,0,0
1308368410,2901,"drug_era group during day -365 through 0 days relative to index: midodrine",410,1308368,0,0
1308368412,2902,"drug_era group during day -30 through 0 days relative to index: midodrine",412,1308368,0,0
1308368413,2903,"drug_era group during day 0 through 0 days relative to index: midodrine",413,1308368,0,0
1308738410,2904,"drug_era group during day -365 through 0 days relative to index: vitamin B12",410,1308738,0,0
1308738412,2905,"drug_era group during day -30 through 0 days relative to index: vitamin B12",412,1308738,0,0
1308738413,2906,"drug_era group during day 0 through 0 days relative to index: vitamin B12",413,1308738,0,0
1308842410,2907,"drug_era group during day -365 through 0 days relative to index: valsartan",410,1308842,0,0
1308842412,2908,"drug_era group during day -30 through 0 days relative to index: valsartan",412,1308842,0,0
1308842413,2909,"drug_era group during day 0 through 0 days relative to index: valsartan",413,1308842,0,0
1309068410,2910,"drug_era group during day -365 through 0 days relative to index: minoxidil",410,1309068,0,0
1309068412,2911,"drug_era group during day -30 through 0 days relative to index: minoxidil",412,1309068,0,0
1309068413,2912,"drug_era group during day 0 through 0 days relative to index: minoxidil",413,1309068,0,0
1309204410,2913,"drug_era group during day -365 through 0 days relative to index: adenosine",410,1309204,0,0
1309204412,2914,"drug_era group during day -30 through 0 days relative to index: adenosine",412,1309204,0,0
1309204413,2915,"drug_era group during day 0 through 0 days relative to index: adenosine",413,1309204,0,0
1309770410,2916,"drug_era group during day -365 through 0 days relative to index: aldesleukin",410,1309770,0,0
1309770412,2917,"drug_era group during day -30 through 0 days relative to index: aldesleukin",412,1309770,0,0
1309770413,2918,"drug_era group during day 0 through 0 days relative to index: aldesleukin",413,1309770,0,0
1309944410,2919,"drug_era group during day -365 through 0 days relative to index: amiodarone",410,1309944,0,0
1309944412,2920,"drug_era group during day -30 through 0 days relative to index: amiodarone",412,1309944,0,0
1309944413,2921,"drug_era group during day 0 through 0 days relative to index: amiodarone",413,1309944,0,0
1310149410,2922,"drug_era group during day -365 through 0 days relative to index: warfarin",410,1310149,0,0
1310149412,2923,"drug_era group during day -30 through 0 days relative to index: warfarin",412,1310149,0,0
1310149413,2924,"drug_era group during day 0 through 0 days relative to index: warfarin",413,1310149,0,0
1310317410,2925,"drug_era group during day -365 through 0 days relative to index: cyclophosphamide",410,1310317,0,0
1310317412,2926,"drug_era group during day -30 through 0 days relative to index: cyclophosphamide",412,1310317,0,0
1310317413,2927,"drug_era group during day 0 through 0 days relative to index: cyclophosphamide",413,1310317,0,0
1314002410,2928,"drug_era group during day -365 through 0 days relative to index: atenolol",410,1314002,0,0
1314002412,2929,"drug_era group during day -30 through 0 days relative to index: atenolol",412,1314002,0,0
1314273410,2930,"drug_era group during day -365 through 0 days relative to index: rituximab",410,1314273,0,0
1314273412,2931,"drug_era group during day -30 through 0 days relative to index: rituximab",412,1314273,0,0
1314273413,2932,"drug_era group during day 0 through 0 days relative to index: rituximab",413,1314273,0,0
1314577410,2933,"drug_era group during day -365 through 0 days relative to index: nebivolol",410,1314577,0,0
1314577412,2934,"drug_era group during day -30 through 0 days relative to index: nebivolol",412,1314577,0,0
1314577413,2935,"drug_era group during day 0 through 0 days relative to index: nebivolol",413,1314577,0,0
1314924410,2936,"drug_era group during day -365 through 0 days relative to index: gemcitabine",410,1314924,0,0
1314924412,2937,"drug_era group during day -30 through 0 days relative to index: gemcitabine",412,1314924,0,0
1314924413,2938,"drug_era group during day 0 through 0 days relative to index: gemcitabine",413,1314924,0,0
1315411410,2939,"drug_era group during day -365 through 0 days relative to index: cetuximab",410,1315411,0,0
1315411412,2940,"drug_era group during day -30 through 0 days relative to index: cetuximab",412,1315411,0,0
1315411413,2941,"drug_era group during day 0 through 0 days relative to index: cetuximab",413,1315411,0,0
1315946410,2942,"drug_era group during day -365 through 0 days relative to index: letrozole",410,1315946,0,0
1315946412,2943,"drug_era group during day -30 through 0 days relative to index: letrozole",412,1315946,0,0
1315946413,2944,"drug_era group during day 0 through 0 days relative to index: letrozole",413,1315946,0,0
1317640410,2945,"drug_era group during day -365 through 0 days relative to index: telmisartan",410,1317640,0,0
1317640412,2946,"drug_era group during day -30 through 0 days relative to index: telmisartan",412,1317640,0,0
1317640413,2947,"drug_era group during day 0 through 0 days relative to index: telmisartan",413,1317640,0,0
1318011410,2948,"drug_era group during day -365 through 0 days relative to index: oxaliplatin",410,1318011,0,0
1318011412,2949,"drug_era group during day -30 through 0 days relative to index: oxaliplatin",412,1318011,0,0
1318011413,2950,"drug_era group during day 0 through 0 days relative to index: oxaliplatin",413,1318011,0,0
1318137410,2951,"drug_era group during day -365 through 0 days relative to index: nicardipine",410,1318137,0,0
1318137412,2952,"drug_era group during day -30 through 0 days relative to index: nicardipine",412,1318137,0,0
1318137413,2953,"drug_era group during day 0 through 0 days relative to index: nicardipine",413,1318137,0,0
