"covariateId","columnId","covariateName","analysisId","conceptId","covariateValue","included"
1395573410,2504,"drug_era group during day -365 through 0 days relative to index: chondroitin sulfates",410,1395573,0,0
1395573412,2505,"drug_era group during day -30 through 0 days relative to index: chondroitin sulfates",412,1395573,0,0
1395573413,2506,"drug_era group during day 0 through 0 days relative to index: chondroitin sulfates",413,1395573,0,0
1397141410,2507,"drug_era group during day -365 through 0 days relative to index: bevacizumab",410,1397141,0,0
1397141412,2508,"drug_era group during day -30 through 0 days relative to index: bevacizumab",412,1397141,0,0
1397141413,2509,"drug_era group during day 0 through 0 days relative to index: bevacizumab",413,1397141,0,0
1436650410,2510,"drug_era group during day -365 through 0 days relative to index: mercaptopurine",410,1436650,0,0
1436650412,2511,"drug_era group during day -30 through 0 days relative to index: mercaptopurine",412,1436650,0,0
1436650413,2512,"drug_era group during day 0 through 0 days relative to index: mercaptopurine",413,1436650,0,0
1436678410,2513,"drug_era group during day -365 through 0 days relative to index: tamoxifen",410,1436678,0,0
1436678412,2514,"drug_era group during day -30 through 0 days relative to index: tamoxifen",412,1436678,0,0
1436678413,2515,"drug_era group during day 0 through 0 days relative to index: tamoxifen",413,1436678,0,0
1500211410,2516,"drug_era group during day -365 through 0 days relative to index: medroxyprogesterone",410,1500211,0,0
1500211412,2517,"drug_era group during day -30 through 0 days relative to index: medroxyprogesterone",412,1500211,0,0
1500211413,2518,"drug_era group during day 0 through 0 days relative to index: medroxyprogesterone",413,1500211,0,0
1501700410,2519,"drug_era group during day -365 through 0 days relative to index: levothyroxine",410,1501700,0,0
1501700412,2520,"drug_era group during day -30 through 0 days relative to index: levothyroxine",412,1501700,0,0
1501700413,2521,"drug_era group during day 0 through 0 days relative to index: levothyroxine",413,1501700,0,0
1501761410,2522,"drug_era group during day -365 through 0 days relative to index: Antivirals for treatment of HCV infections",410,1501761,0,0
1502826410,2523,"drug_era group during day -365 through 0 days relative to index: nateglinide",410,1502826,0,0
1502826412,2524,"drug_era group during day -30 through 0 days relative to index: nateglinide",412,1502826,0,0
1502826413,2525,"drug_era group during day 0 through 0 days relative to index: nateglinide",413,1502826,0,0
1502905410,2526,"drug_era group during day -365 through 0 days relative to index: insulin glargine",410,1502905,0,0
1502905412,2527,"drug_era group during day -30 through 0 days relative to index: insulin glargine",412,1502905,0,0
1502905413,2528,"drug_era group during day 0 through 0 days relative to index: insulin glargine",413,1502905,0,0
1503297410,2529,"drug_era group during day -365 through 0 days relative to index: metformin",410,1503297,0,0
1503297412,2530,"drug_era group during day -30 through 0 days relative to index: metformin",412,1503297,0,0
1503297413,2531,"drug_era group during day 0 through 0 days relative to index: metformin",413,1503297,0,0
1504620410,2532,"drug_era group during day -365 through 0 days relative to index: methimazole",410,1504620,0,0
1504620412,2533,"drug_era group during day -30 through 0 days relative to index: methimazole",412,1504620,0,0
1504620413,2534,"drug_era group during day 0 through 0 days relative to index: methimazole",413,1504620,0,0
1505346410,2535,"drug_era group during day -365 through 0 days relative to index: liothyronine",410,1505346,0,0
1505346412,2536,"drug_era group during day -30 through 0 days relative to index: liothyronine",412,1505346,0,0
1505346413,2537,"drug_era group during day 0 through 0 days relative to index: liothyronine",413,1505346,0,0
1506270410,2538,"drug_era group during day -365 through 0 days relative to index: methylprednisolone",410,1506270,0,0
1506270412,2539,"drug_era group during day -30 through 0 days relative to index: methylprednisolone",412,1506270,0,0
1506270413,2540,"drug_era group during day 0 through 0 days relative to index: methylprednisolone",413,1506270,0,0
1507835410,2541,"drug_era group during day -365 through 0 days relative to index: vasopressin (USP)",410,1507835,0,0
1507835412,2542,"drug_era group during day -30 through 0 days relative to index: vasopressin (USP)",412,1507835,0,0
1510813410,2543,"drug_era group during day -365 through 0 days relative to index: rosuvastatin",410,1510813,0,0
1510813412,2544,"drug_era group during day -30 through 0 days relative to index: rosuvastatin",412,1510813,0,0
1510813413,2545,"drug_era group during day 0 through 0 days relative to index: rosuvastatin",413,1510813,0,0
1512480410,2546,"drug_era group during day -365 through 0 days relative to index: ibandronate",410,1512480,0,0
1512480412,2547,"drug_era group during day -30 through 0 days relative to index: ibandronate",412,1512480,0,0
1512480413,2548,"drug_era group during day 0 through 0 days relative to index: ibandronate",413,1512480,0,0
1512674410,2549,"drug_era group during day -365 through 0 days relative to index: drospirenone",410,1512674,0,0
1512674412,2550,"drug_era group during day -30 through 0 days relative to index: drospirenone",412,1512674,0,0
1512674413,2551,"drug_era group during day 0 through 0 days relative to index: drospirenone",413,1512674,0,0
1513103410,2552,"drug_era group during day -365 through 0 days relative to index: raloxifene",410,1513103,0,0
1513103412,2553,"drug_era group during day -30 through 0 days relative to index: raloxifene",412,1513103,0,0
1513103413,2554,"drug_era group during day 0 through 0 days relative to index: raloxifene",413,1513103,0,0
1513876410,2555,"drug_era group during day -365 through 0 days relative to index: insulin lispro protamine, human",410,1513876,0,0
1513876412,2556,"drug_era group during day -30 through 0 days relative to index: insulin lispro protamine, human",412,1513876,0,0
1513876413,2557,"drug_era group during day 0 through 0 days relative to index: insulin lispro protamine, human",413,1513876,0,0
1516766410,2558,"drug_era group during day -365 through 0 days relative to index: repaglinide",410,1516766,0,0
1516766412,2559,"drug_era group during day -30 through 0 days relative to index: repaglinide",412,1516766,0,0
1516766413,2560,"drug_era group during day 0 through 0 days relative to index: repaglinide",413,1516766,0,0
1516800410,2561,"drug_era group during day -365 through 0 days relative to index: risedronate",410,1516800,0,0
1516800412,2562,"drug_era group during day -30 through 0 days relative to index: risedronate",412,1516800,0,0
1516800413,2563,"drug_era group during day 0 through 0 days relative to index: risedronate",413,1516800,0,0
1516976410,2564,"drug_era group during day -365 through 0 days relative to index: insulin detemir",410,1516976,0,0
1516976412,2565,"drug_era group during day -30 through 0 days relative to index: insulin detemir",412,1516976,0,0
1517070410,2566,"drug_era group during day -365 through 0 days relative to index: desmopressin",410,1517070,0,0
1517070412,2567,"drug_era group during day -30 through 0 days relative to index: desmopressin",412,1517070,0,0
1517070413,2568,"drug_era group during day 0 through 0 days relative to index: desmopressin",413,1517070,0,0
1517740410,2569,"drug_era group during day -365 through 0 days relative to index: paricalcitol",410,1517740,0,0
1518254410,2570,"drug_era group during day -365 through 0 days relative to index: dexamethasone",410,1518254,0,0
1518254412,2571,"drug_era group during day -30 through 0 days relative to index: dexamethasone",412,1518254,0,0
1518254413,2572,"drug_era group during day 0 through 0 days relative to index: dexamethasone",413,1518254,0,0
1522957410,2573,"drug_era group during day -365 through 0 days relative to index: octreotide",410,1522957,0,0
1524674410,2574,"drug_era group during day -365 through 0 days relative to index: zoledronic acid",410,1524674,0,0
1524674412,2575,"drug_era group during day -30 through 0 days relative to index: zoledronic acid",412,1524674,0,0
1524674413,2576,"drug_era group during day 0 through 0 days relative to index: zoledronic acid",413,1524674,0,0
1525215410,2577,"drug_era group during day -365 through 0 days relative to index: pioglitazone",410,1525215,0,0
1525215412,2578,"drug_era group during day -30 through 0 days relative to index: pioglitazone",412,1525215,0,0
1525215413,2579,"drug_era group during day 0 through 0 days relative to index: pioglitazone",413,1525215,0,0
1525278410,2580,"drug_era group during day -365 through 0 days relative to index: estropipate",410,1525278,0,0
1526475410,2581,"drug_era group during day -365 through 0 days relative to index: ezetimibe",410,1526475,0,0
1526475412,2582,"drug_era group during day -30 through 0 days relative to index: ezetimibe",412,1526475,0,0
1526475413,2583,"drug_era group during day 0 through 0 days relative to index: ezetimibe",413,1526475,0,0
1529331410,2584,"drug_era group during day -365 through 0 days relative to index: acarbose",410,1529331,0,0
1529331412,2585,"drug_era group during day -30 through 0 days relative to index: acarbose",412,1529331,0,0
1529331413,2586,"drug_era group during day 0 through 0 days relative to index: acarbose",413,1529331,0,0
1531601410,2587,"drug_era group during day -365 through 0 days relative to index: insulin aspart protamine, human",410,1531601,0,0
1531601412,2588,"drug_era group during day -30 through 0 days relative to index: insulin aspart protamine, human",412,1531601,0,0
1531601413,2589,"drug_era group during day 0 through 0 days relative to index: insulin aspart protamine, human",413,1531601,0,0
1539403410,2590,"drug_era group during day -365 through 0 days relative to index: simvastatin",410,1539403,0,0
1539403412,2591,"drug_era group during day -30 through 0 days relative to index: simvastatin",412,1539403,0,0
1539403413,2592,"drug_era group during day 0 through 0 days relative to index: simvastatin",413,1539403,0,0
1544838410,2593,"drug_era group during day -365 through 0 days relative to index: insulin glulisine, human",410,1544838,0,0
1545958410,2594,"drug_era group during day -365 through 0 days relative to index: atorvastatin",410,1545958,0,0
1545958412,2595,"drug_era group during day -30 through 0 days relative to index: atorvastatin",412,1545958,0,0
1545958413,2596,"drug_era group during day 0 through 0 days relative to index: atorvastatin",413,1545958,0,0
1548195410,2597,"drug_era group during day -365 through 0 days relative to index: estradiol",410,1548195,0,0
1549080410,2598,"drug_era group during day -365 through 0 days relative to index: estrogens, conjugated (USP)",410,1549080,0,0
1549080412,2599,"drug_era group during day -30 through 0 days relative to index: estrogens, conjugated (USP)",412,1549080,0,0
1549080413,2600,"drug_era group during day 0 through 0 days relative to index: estrogens, conjugated (USP)",413,1549080,0,0
1549686410,2601,"drug_era group during day -365 through 0 days relative to index: fluvastatin",410,1549686,0,0
1549686412,2602,"drug_era group during day -30 through 0 days relative to index: fluvastatin",412,1549686,0,0
1549686413,2603,"drug_era group during day 0 through 0 days relative to index: fluvastatin",413,1549686,0,0
1549786410,2604,"drug_era group during day -365 through 0 days relative to index: ethinyl estradiol",410,1549786,0,0
1549786412,2605,"drug_era group during day -30 through 0 days relative to index: ethinyl estradiol",412,1549786,0,0
1549786413,2606,"drug_era group during day 0 through 0 days relative to index: ethinyl estradiol",413,1549786,0,0
1550023410,2607,"drug_era group during day -365 through 0 days relative to index: insulin lispro",410,1550023,0,0
1550023412,2608,"drug_era group during day -30 through 0 days relative to index: insulin lispro",412,1550023,0,0
1550023413,2609,"drug_era group during day 0 through 0 days relative to index: insulin lispro",413,1550023,0,0
1550557410,2610,"drug_era group during day -365 through 0 days relative to index: prednisolone",410,1550557,0,0
1550557412,2611,"drug_era group during day -30 through 0 days relative to index: prednisolone",412,1550557,0,0
1550557413,2612,"drug_era group during day 0 through 0 days relative to index: prednisolone",413,1550557,0,0
1551803410,2613,"drug_era group during day -365 through 0 days relative to index: fenofibrate",410,1551803,0,0
1551803412,2614,"drug_era group during day -30 through 0 days relative to index: fenofibrate",412,1551803,0,0
1551803413,2615,"drug_era group during day 0 through 0 days relative to index: fenofibrate",413,1551803,0,0
1551860410,2616,"drug_era group during day -365 through 0 days relative to index: pravastatin",410,1551860,0,0
1551860412,2617,"drug_era group during day -30 through 0 days relative to index: pravastatin",412,1551860,0,0
1551860413,2618,"drug_era group during day 0 through 0 days relative to index: pravastatin",413,1551860,0,0
1554072410,2619,"drug_era group during day -365 through 0 days relative to index: propylthiouracil",410,1554072,0,0
1554072412,2620,"drug_era group during day -30 through 0 days relative to index: propylthiouracil",412,1554072,0,0
1554072413,2621,"drug_era group during day 0 through 0 days relative to index: propylthiouracil",413,1554072,0,0
1557272410,2622,"drug_era group during day -365 through 0 days relative to index: alendronate",410,1557272,0,0
1557272412,2623,"drug_era group during day -30 through 0 days relative to index: alendronate",412,1557272,0,0
1557272413,2624,"drug_era group during day 0 through 0 days relative to index: alendronate",413,1557272,0,0
1558242410,2625,"drug_era group during day -365 through 0 days relative to index: gemfibrozil",410,1558242,0,0
1558242412,2626,"drug_era group during day -30 through 0 days relative to index: gemfibrozil",412,1558242,0,0
1558242413,2627,"drug_era group during day 0 through 0 days relative to index: gemfibrozil",413,1558242,0,0
1558471410,2628,"drug_era group during day -365 through 0 days relative to index: cabergoline",410,1558471,0,0
1560305410,2629,"drug_era group during day -365 through 0 days relative to index: omega-3 acid ethyl esters (USP)",410,1560305,0,0
1560305412,2630,"drug_era group during day -30 through 0 days relative to index: omega-3 acid ethyl esters (USP)",412,1560305,0,0
1560305413,2631,"drug_era group during day 0 through 0 days relative to index: omega-3 acid ethyl esters (USP)",413,1560305,0,0
1560524410,2632,"drug_era group during day -365 through 0 days relative to index: glucose",410,1560524,0,0
1560524412,2633,"drug_era group during day -30 through 0 days relative to index: glucose",412,1560524,0,0
1560524413,2634,"drug_era group during day 0 through 0 days relative to index: glucose",413,1560524,0.000884856851511653,1
1567198410,2635,"drug_era group during day -365 through 0 days relative to index: insulin aspart, human",410,1567198,0,0
1567198412,2636,"drug_era group during day -30 through 0 days relative to index: insulin aspart, human",412,1567198,0,0
1567198413,2637,"drug_era group during day 0 through 0 days relative to index: insulin aspart, human",413,1567198,0,0
1580747410,2638,"drug_era group during day -365 through 0 days relative to index: sitagliptin",410,1580747,0,0
1580747412,2639,"drug_era group during day -30 through 0 days relative to index: sitagliptin",412,1580747,0,0
1580747413,2640,"drug_era group during day 0 through 0 days relative to index: sitagliptin",413,1580747,0,0
1597756410,2641,"drug_era group during day -365 through 0 days relative to index: glimepiride",410,1597756,0,0
1597756412,2642,"drug_era group during day -30 through 0 days relative to index: glimepiride",412,1597756,0,0
1597756413,2643,"drug_era group during day 0 through 0 days relative to index: glimepiride",413,1597756,0,0
1703603410,2644,"drug_era group during day -365 through 0 days relative to index: famciclovir",410,1703603,0,0
1703653410,2645,"drug_era group during day -365 through 0 days relative to index: itraconazole",410,1703653,0,0
1703653412,2646,"drug_era group during day -30 through 0 days relative to index: itraconazole",412,1703653,0,0
1703687410,2647,"drug_era group during day -365 through 0 days relative to index: acyclovir",410,1703687,0,0
1704183410,2648,"drug_era group during day -365 through 0 days relative to index: lamivudine",410,1704183,0,0
1704183412,2649,"drug_era group during day -30 through 0 days relative to index: lamivudine",412,1704183,0,0
1704183413,2650,"drug_era group during day 0 through 0 days relative to index: lamivudine",413,1704183,0,0
1705674410,2651,"drug_era group during day -365 through 0 days relative to index: trimethoprim",410,1705674,0,0
1705674412,2652,"drug_era group during day -30 through 0 days relative to index: trimethoprim",412,1705674,0,0
1705674413,2653,"drug_era group during day 0 through 0 days relative to index: trimethoprim",413,1705674,0,0
1707164410,2654,"drug_era group during day -365 through 0 days relative to index: metronidazole",410,1707164,0,0
1707164412,2655,"drug_era group during day -30 through 0 days relative to index: metronidazole",412,1707164,0,0
1707164413,2656,"drug_era group during day 0 through 0 days relative to index: metronidazole",413,1707164,0,0
1707687410,2657,"drug_era group during day -365 through 0 days relative to index: vancomycin",410,1707687,0,0
1707687412,2658,"drug_era group during day -30 through 0 days relative to index: vancomycin",412,1707687,0,0
1707687413,2659,"drug_era group during day 0 through 0 days relative to index: vancomycin",413,1707687,0,0
1708880410,2660,"drug_era group during day -365 through 0 days relative to index: minocycline",410,1708880,0,0
1708880412,2661,"drug_era group during day -30 through 0 days relative to index: minocycline",412,1708880,0,0
1708880413,2662,"drug_era group during day 0 through 0 days relative to index: minocycline",413,1708880,0,0
1709170410,2663,"drug_era group during day -365 through 0 days relative to index: meropenem",410,1709170,0,0
1709170412,2664,"drug_era group during day -30 through 0 days relative to index: meropenem",412,1709170,0,0
1710281410,2665,"drug_era group during day -365 through 0 days relative to index: tenofovir disoproxil",410,1710281,0,0
1710281412,2666,"drug_era group during day -30 through 0 days relative to index: tenofovir disoproxil",412,1710281,0,0
1710281413,2667,"drug_era group during day 0 through 0 days relative to index: tenofovir disoproxil",413,1710281,0,0
1711246410,2668,"drug_era group during day -365 through 0 days relative to index: entecavir",410,1711246,0,0
1711246412,2669,"drug_era group during day -30 through 0 days relative to index: entecavir",412,1711246,0,0
1711246413,2670,"drug_era group during day 0 through 0 days relative to index: entecavir",413,1711246,0,0
1713332410,2671,"drug_era group during day -365 through 0 days relative to index: amoxicillin",410,1713332,0,0
1713332412,2672,"drug_era group during day -30 through 0 days relative to index: amoxicillin",412,1713332,0,0
1713332413,2673,"drug_era group during day 0 through 0 days relative to index: amoxicillin",413,1713332,0,0
1713930410,2674,"drug_era group during day -365 through 0 days relative to index: nafcillin",410,1713930,0,0
1716903410,2675,"drug_era group during day -365 through 0 days relative to index: moxifloxacin",410,1716903,0,0
1717327410,2676,"drug_era group during day -365 through 0 days relative to index: ampicillin",410,1717327,0,0
1717327412,2677,"drug_era group during day -30 through 0 days relative to index: ampicillin",412,1717327,0,0
1717327413,2678,"drug_era group during day 0 through 0 days relative to index: ampicillin",413,1717327,0,0
1717704410,2679,"drug_era group during day -365 through 0 days relative to index: valacyclovir",410,1717704,0,0
1717963410,2680,"drug_era group during day -365 through 0 days relative to index: ertapenem",410,1717963,0,0
1729323410,2681,"drug_era group during day -365 through 0 days relative to index: adefovir",410,1729323,0,0
1729323412,2682,"drug_era group during day -30 through 0 days relative to index: adefovir",412,1729323,0,0
1729323413,2683,"drug_era group during day 0 through 0 days relative to index: adefovir",413,1729323,0,0
1734104410,2684,"drug_era group during day -365 through 0 days relative to index: azithromycin",410,1734104,0,0
1734104412,2685,"drug_era group during day -30 through 0 days relative to index: azithromycin",412,1734104,0,0
1735947410,2686,"drug_era group during day -365 through 0 days relative to index: rifaximin",410,1735947,0,0
1738366410,2687,"drug_era group during day -365 through 0 days relative to index: cefprozil",410,1738366,0,0
1738366412,2688,"drug_era group during day -30 through 0 days relative to index: cefprozil",412,1738366,0,0
1738366413,2689,"drug_era group during day 0 through 0 days relative to index: cefprozil",413,1738366,0,0
1738521410,2690,"drug_era group during day -365 through 0 days relative to index: doxycycline",410,1738521,0,0
1738521412,2691,"drug_era group during day -30 through 0 days relative to index: doxycycline",412,1738521,0,0
1738521413,2692,"drug_era group during day 0 through 0 days relative to index: doxycycline",413,1738521,0,0
1741122410,2693,"drug_era group during day -365 through 0 days relative to index: tazobactam",410,1741122,0,0
1741122412,2694,"drug_era group during day -30 through 0 days relative to index: tazobactam",412,1741122,0,0
1741122413,2695,"drug_era group during day 0 through 0 days relative to index: tazobactam",413,1741122,0,0
1741309410,2696,"drug_era group during day -365 through 0 days relative to index: terbinafine",410,1741309,0,0
1741309412,2697,"drug_era group during day -30 through 0 days relative to index: terbinafine",412,1741309,0,0
1741309413,2698,"drug_era group during day 0 through 0 days relative to index: terbinafine",413,1741309,0,0
1742253410,2699,"drug_era group during day -365 through 0 days relative to index: levofloxacin",410,1742253,0,0
1742253412,2700,"drug_era group during day -30 through 0 days relative to index: levofloxacin",412,1742253,0,0
1742253413,2701,"drug_era group during day 0 through 0 days relative to index: levofloxacin",413,1742253,0,0
1746114410,2702,"drug_era group during day -365 through 0 days relative to index: piperacillin",410,1746114,0,0
1746114412,2703,"drug_era group during day -30 through 0 days relative to index: piperacillin",412,1746114,0,0
1746114413,2704,"drug_era group during day 0 through 0 days relative to index: piperacillin",413,1746114,0,0
1748975410,2705,"drug_era group during day -365 through 0 days relative to index: cefepime",410,1748975,0,0
1749008410,2706,"drug_era group during day -365 through 0 days relative to index: cefpodoxime",410,1749008,0,0
1749008412,2707,"drug_era group during day -30 through 0 days relative to index: cefpodoxime",412,1749008,0,0
1749008413,2708,"drug_era group during day 0 through 0 days relative to index: cefpodoxime",413,1749008,0,0
1749301410,2709,"drug_era group during day -365 through 0 days relative to index: ethambutol",410,1749301,0,0
1749301412,2710,"drug_era group during day -30 through 0 days relative to index: ethambutol",412,1749301,0,0
1749301413,2711,"drug_era group during day 0 through 0 days relative to index: ethambutol",413,1749301,0,0
1750500410,2712,"drug_era group during day -365 through 0 days relative to index: clarithromycin",410,1750500,0,0
1750500412,2713,"drug_era group during day -30 through 0 days relative to index: clarithromycin",412,1750500,0,0
1750500413,2714,"drug_era group during day 0 through 0 days relative to index: clarithromycin",413,1750500,0,0
1754994410,2715,"drug_era group during day -365 through 0 days relative to index: fluconazole",410,1754994,0,0
1758392410,2716,"drug_era group during day -365 through 0 days relative to index: telbivudine",410,1758392,0,0
1758392412,2717,"drug_era group during day -30 through 0 days relative to index: telbivudine",412,1758392,0,0
1758392413,2718,"drug_era group during day 0 through 0 days relative to index: telbivudine",413,1758392,0,0
1759455410,2719,"drug_era group during day -365 through 0 days relative to index: pyrazinamide",410,1759455,0,0
1759455412,2720,"drug_era group during day -30 through 0 days relative to index: pyrazinamide",412,1759455,0,0
1759455413,2721,"drug_era group during day 0 through 0 days relative to index: pyrazinamide",413,1759455,0,0
1759842410,2722,"drug_era group during day -365 through 0 days relative to index: clavulanate",410,1759842,0,0
1759842412,2723,"drug_era group during day -30 through 0 days relative to index: clavulanate",412,1759842,0,0
1759842413,2724,"drug_era group during day 0 through 0 days relative to index: clavulanate",413,1759842,0,0
1763204410,2725,"drug_era group during day -365 through 0 days relative to index: rifampin",410,1763204,0,0
1763204412,2726,"drug_era group during day -30 through 0 days relative to index: rifampin",412,1763204,0,0
1763204413,2727,"drug_era group during day 0 through 0 days relative to index: rifampin",413,1763204,0,0
1768849410,2728,"drug_era group during day -365 through 0 days relative to index: cefaclor",410,1768849,0,0
1768849412,2729,"drug_era group during day -30 through 0 days relative to index: cefaclor",412,1768849,0,0
1768849413,2730,"drug_era group during day 0 through 0 days relative to index: cefaclor",413,1768849,0,0
1769535410,2731,"drug_era group during day -365 through 0 days relative to index: cefadroxil",410,1769535,0,0
1769535412,2732,"drug_era group during day -30 through 0 days relative to index: cefadroxil",412,1769535,0,0
1769535413,2733,"drug_era group during day 0 through 0 days relative to index: cefadroxil",413,1769535,0,0
1771162410,2734,"drug_era group during day -365 through 0 days relative to index: cefazolin",410,1771162,0,0
1771162412,2735,"drug_era group during day -30 through 0 days relative to index: cefazolin",412,1771162,0,0
1771162413,2736,"drug_era group during day 0 through 0 days relative to index: cefazolin",413,1771162,0,0
1774470410,2737,"drug_era group during day -365 through 0 days relative to index: cefotaxime",410,1774470,0,0
1774932410,2738,"drug_era group during day -365 through 0 days relative to index: cefotetan",410,1774932,0,0
1774932412,2739,"drug_era group during day -30 through 0 days relative to index: cefotetan",412,1774932,0,0
1774932413,2740,"drug_era group during day 0 through 0 days relative to index: cefotetan",413,1774932,0,0
1775741410,2741,"drug_era group during day -365 through 0 days relative to index: cefoxitin",410,1775741,0,0
1775741412,2742,"drug_era group during day -30 through 0 days relative to index: cefoxitin",412,1775741,0,0
1775741413,2743,"drug_era group during day 0 through 0 days relative to index: cefoxitin",413,1775741,0,0
1776684410,2744,"drug_era group during day -365 through 0 days relative to index: ceftazidime",410,1776684,0,0
1777087410,2745,"drug_era group during day -365 through 0 days relative to index: hydroxychloroquine",410,1777087,0,0
1777087412,2746,"drug_era group during day -30 through 0 days relative to index: hydroxychloroquine",412,1777087,0,0
1777087413,2747,"drug_era group during day 0 through 0 days relative to index: hydroxychloroquine",413,1777087,0,0
1777806410,2748,"drug_era group during day -365 through 0 days relative to index: ceftriaxone",410,1777806,0,0
1777806412,2749,"drug_era group during day -30 through 0 days relative to index: ceftriaxone",412,1777806,0,0
1777806413,2750,"drug_era group during day 0 through 0 days relative to index: ceftriaxone",413,1777806,0,0
1782521410,2751,"drug_era group during day -365 through 0 days relative to index: isoniazid",410,1782521,0,0
1782521412,2752,"drug_era group during day -30 through 0 days relative to index: isoniazid",412,1782521,0,0
1782521413,2753,"drug_era group during day 0 through 0 days relative to index: isoniazid",413,1782521,0,0
1786842410,2754,"drug_era group during day -365 through 0 days relative to index: cephradine",410,1786842,0,0
1790812410,2755,"drug_era group during day -365 through 0 days relative to index: chlorhexidine",410,1790812,0,0
1790812412,2756,"drug_era group during day -30 through 0 days relative to index: chlorhexidine",412,1790812,0,0
1790812413,2757,"drug_era group during day 0 through 0 days relative to index: chlorhexidine",413,1790812,0,0
1797513410,2758,"drug_era group during day -365 through 0 days relative to index: ciprofloxacin",410,1797513,0,0
1797513412,2759,"drug_era group during day -30 through 0 days relative to index: ciprofloxacin",412,1797513,0,0
1797513413,2760,"drug_era group during day 0 through 0 days relative to index: ciprofloxacin",413,1797513,0,0
1799139410,2761,"drug_era group during day -365 through 0 days relative to index: oseltamivir",410,1799139,0,0
1836430410,2762,"drug_era group during day -365 through 0 days relative to index: sulfamethoxazole",410,1836430,0,0
1836430412,2763,"drug_era group during day -30 through 0 days relative to index: sulfamethoxazole",412,1836430,0,0
1836430413,2764,"drug_era group during day 0 through 0 days relative to index: sulfamethoxazole",413,1836430,0,0
1836948410,2765,"drug_era group during day -365 through 0 days relative to index: tetracycline",410,1836948,0,0
1836948412,2766,"drug_era group during day -30 through 0 days relative to index: tetracycline",412,1836948,0,0
1836948413,2767,"drug_era group during day 0 through 0 days relative to index: tetracycline",413,1836948,0,0
3000034702,2768,"measurement during day -365 through 0 days relative to index: Microalbumin [Mass/volume] in Urine",702,3000034,0,0
3000034704,2769,"measurement during day -30 through 0 days relative to index: Microalbumin [Mass/volume] in Urine",704,3000034,0,0
3000067702,2770,"measurement during day -365 through 0 days relative to index: Parathyrin.intact [Mass/volume] in Serum or Plasma",702,3000067,0,0
3000067704,2771,"measurement during day -30 through 0 days relative to index: Parathyrin.intact [Mass/volume] in Serum or Plasma",704,3000067,0,0
3000078702,2772,"measurement during day -365 through 0 days relative to index: Erythrocytes [#/volume] in Synovial fluid by Manual count",702,3000078,0,0
3000078704,2773,"measurement during day -30 through 0 days relative to index: Erythrocytes [#/volume] in Synovial fluid by Manual count",704,3000078,0,0
3000108702,2774,"measurement during day -365 through 0 days relative to index: Respiratory syncytial virus B RNA [Presence] in Specimen by NAA with probe detection",702,3000108,0,0
3000108704,2775,"measurement during day -30 through 0 days relative to index: Respiratory syncytial virus B RNA [Presence] in Specimen by NAA with probe detection",704,3000108,0,0
3000121702,2776,"measurement during day -365 through 0 days relative to index: Eosinophils/100 leukocytes in Bronchial specimen",702,3000121,0,0
3000150702,2777,"measurement during day -365 through 0 days relative to index: Clam IgE Ab [Units/volume] in Serum",702,3000150,0,0
3000185702,2778,"measurement during day -365 through 0 days relative to index: Iron saturation [Mass Fraction] in Serum or Plasma",702,3000185,0,0
3000185704,2779,"measurement during day -30 through 0 days relative to index: Iron saturation [Mass Fraction] in Serum or Plasma",704,3000185,0,0
3000285702,2780,"measurement during day -365 through 0 days relative to index: Sodium [Moles/volume] in Blood",702,3000285,0,0
3000285704,2781,"measurement during day -30 through 0 days relative to index: Sodium [Moles/volume] in Blood",704,3000285,0,0
3000330702,2782,"measurement during day -365 through 0 days relative to index: Specific gravity of Urine by Test strip",702,3000330,0,0
3000330704,2783,"measurement during day -30 through 0 days relative to index: Specific gravity of Urine by Test strip",704,3000330,0,0
3000348702,2784,"measurement during day -365 through 0 days relative to index: Leukocyte esterase [Presence] in Urine by Test strip",702,3000348,0,0
3000348704,2785,"measurement during day -30 through 0 days relative to index: Leukocyte esterase [Presence] in Urine by Test strip",704,3000348,0,0
3000401702,2786,"measurement during day -365 through 0 days relative to index: Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma",702,3000401,0,0
3000401704,2787,"measurement during day -30 through 0 days relative to index: Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma",704,3000401,0,0
3000423702,2788,"measurement during day -365 through 0 days relative to index: Neutrophil cytoplasmic Ab.perinuclear [Presence] in Serum by Immunofluorescence",702,3000423,0,0
3000423704,2789,"measurement during day -30 through 0 days relative to index: Neutrophil cytoplasmic Ab.perinuclear [Presence] in Serum by Immunofluorescence",704,3000423,0,0
3000456702,2790,"measurement during day -365 through 0 days relative to index: Dacrocytes [Presence] in Blood by Light microscopy",702,3000456,0,0
3000456704,2791,"measurement during day -30 through 0 days relative to index: Dacrocytes [Presence] in Blood by Light microscopy",704,3000456,0,0
3000458702,2792,"measurement during day -365 through 0 days relative to index: DNA double strand Ab [Presence] in Serum by Immunofluorescence",702,3000458,0,0
3000458704,2793,"measurement during day -30 through 0 days relative to index: DNA double strand Ab [Presence] in Serum by Immunofluorescence",704,3000458,0,0
3000493702,2794,"measurement during day -365 through 0 days relative to index: Elliptocytes [Presence] in Blood by Light microscopy",702,3000493,0,0
3000493704,2795,"measurement during day -30 through 0 days relative to index: Elliptocytes [Presence] in Blood by Light microscopy",704,3000493,0,0
