"covariateId","columnId","covariateName","analysisId","conceptId","covariateValue","included"
989482413,2292,"drug_era group during day 0 through 0 days relative to index: dutasteride",413,989482,0,0
989878410,2293,"drug_era group during day -365 through 0 days relative to index: lidocaine",410,989878,0,0
989878412,2294,"drug_era group during day -30 through 0 days relative to index: lidocaine",412,989878,0,0
989878413,2295,"drug_era group during day 0 through 0 days relative to index: lidocaine",413,989878,0,0
991382410,2296,"drug_era group during day -365 through 0 days relative to index: amiloride",410,991382,0,0
991855410,2297,"drug_era group during day -365 through 0 days relative to index: Saccharomyces boulardii",410,991855,0,0
991855412,2298,"drug_era group during day -30 through 0 days relative to index: Saccharomyces boulardii",412,991855,0,0
991855413,2299,"drug_era group during day 0 through 0 days relative to index: Saccharomyces boulardii",413,991855,0,0
991876410,2300,"drug_era group during day -365 through 0 days relative to index: loperamide",410,991876,0.000733722835898166,1
991876412,2301,"drug_era group during day -30 through 0 days relative to index: loperamide",412,991876,0,0
991876413,2302,"drug_era group during day 0 through 0 days relative to index: loperamide",413,991876,0,0
993631410,2303,"drug_era group during day -365 through 0 days relative to index: magnesium oxide",410,993631,0,0
993631412,2304,"drug_era group during day -30 through 0 days relative to index: magnesium oxide",412,993631,0,0
993631413,2305,"drug_era group during day 0 through 0 days relative to index: magnesium oxide",413,993631,0,0
994058410,2306,"drug_era group during day -365 through 0 days relative to index: mannitol",410,994058,0,0
996416410,2307,"drug_era group during day -365 through 0 days relative to index: finasteride",410,996416,0,0
996416412,2308,"drug_era group during day -30 through 0 days relative to index: finasteride",412,996416,0,0
996416413,2309,"drug_era group during day 0 through 0 days relative to index: finasteride",413,996416,0,0
997276410,2310,"drug_era group during day -365 through 0 days relative to index: cimetidine",410,997276,0,0
997276412,2311,"drug_era group during day -30 through 0 days relative to index: cimetidine",412,997276,0,0
997276413,2312,"drug_era group during day 0 through 0 days relative to index: cimetidine",413,997276,0,0
997881410,2313,"drug_era group during day -365 through 0 days relative to index: clindamycin",410,997881,0,0
997881412,2314,"drug_era group during day -30 through 0 days relative to index: clindamycin",412,997881,0,0
997881413,2315,"drug_era group during day 0 through 0 days relative to index: clindamycin",413,997881,0,0
998415410,2316,"drug_era group during day -365 through 0 days relative to index: clobetasol",410,998415,0,0
998415412,2317,"drug_era group during day -30 through 0 days relative to index: clobetasol",412,998415,0,0
1000560410,2318,"drug_era group during day -365 through 0 days relative to index: ondansetron",410,1000560,0,0
1000560412,2319,"drug_era group during day -30 through 0 days relative to index: ondansetron",412,1000560,0,0
1000560413,2320,"drug_era group during day 0 through 0 days relative to index: ondansetron",413,1000560,0,0
1000772410,2321,"drug_era group during day -365 through 0 days relative to index: granisetron",410,1000772,0,0
1000772412,2322,"drug_era group during day -30 through 0 days relative to index: granisetron",412,1000772,0,0
1000772413,2323,"drug_era group during day 0 through 0 days relative to index: granisetron",413,1000772,0,0
1036157410,2324,"drug_era group during day -365 through 0 days relative to index: starch",410,1036157,0,0
1036157412,2325,"drug_era group during day -30 through 0 days relative to index: starch",412,1036157,0,0
1036157413,2326,"drug_era group during day 0 through 0 days relative to index: starch",413,1036157,0,0
1101554410,2327,"drug_era group during day -365 through 0 days relative to index: colchicine",410,1101554,0,0
1101554412,2328,"drug_era group during day -30 through 0 days relative to index: colchicine",412,1101554,0,0
1101554413,2329,"drug_era group during day 0 through 0 days relative to index: colchicine",413,1101554,0,0
1102527410,2330,"drug_era group during day -365 through 0 days relative to index: meperidine",410,1102527,0,0
1102527412,2331,"drug_era group during day -30 through 0 days relative to index: meperidine",412,1102527,0,0
1102527413,2332,"drug_era group during day 0 through 0 days relative to index: meperidine",413,1102527,0,0
1103006410,2333,"drug_era group during day -365 through 0 days relative to index: desloratadine",410,1103006,0,0
1103314410,2334,"drug_era group during day -365 through 0 days relative to index: tramadol",410,1103314,0,0
1103314412,2335,"drug_era group during day -30 through 0 days relative to index: tramadol",412,1103314,0,0
1103314413,2336,"drug_era group during day 0 through 0 days relative to index: tramadol",413,1103314,0,0
1105775410,2337,"drug_era group during day -365 through 0 days relative to index: aminophylline",410,1105775,0,0
1105775412,2338,"drug_era group during day -30 through 0 days relative to index: aminophylline",412,1105775,0,0
1105775413,2339,"drug_era group during day 0 through 0 days relative to index: aminophylline",413,1105775,0,0
1105889410,2340,"drug_era group during day -365 through 0 days relative to index: triprolidine",410,1105889,0,0
1105889412,2341,"drug_era group during day -30 through 0 days relative to index: triprolidine",412,1105889,0,0
1105889413,2342,"drug_era group during day 0 through 0 days relative to index: triprolidine",413,1105889,0,0
1106776410,2343,"drug_era group during day -365 through 0 days relative to index: tiotropium",410,1106776,0,0
1106776412,2344,"drug_era group during day -30 through 0 days relative to index: tiotropium",412,1106776,0,0
1106776413,2345,"drug_era group during day 0 through 0 days relative to index: tiotropium",413,1106776,0,0
1107830410,2346,"drug_era group during day -365 through 0 days relative to index: loratadine",410,1107830,0,0
1107830412,2347,"drug_era group during day -30 through 0 days relative to index: loratadine",412,1107830,0,0
1107830413,2348,"drug_era group during day 0 through 0 days relative to index: loratadine",413,1107830,0,0
1112807410,2349,"drug_era group during day -365 through 0 days relative to index: aspirin",410,1112807,0.00974651459321734,1
1112807412,2350,"drug_era group during day -30 through 0 days relative to index: aspirin",412,1112807,0,0
1112807413,2351,"drug_era group during day 0 through 0 days relative to index: aspirin",413,1112807,0,0
1114220410,2352,"drug_era group during day -365 through 0 days relative to index: naloxone",410,1114220,0,0
1114220412,2353,"drug_era group during day -30 through 0 days relative to index: naloxone",412,1114220,0,0
1114220413,2354,"drug_era group during day 0 through 0 days relative to index: naloxone",413,1114220,0,0
1115008410,2355,"drug_era group during day -365 through 0 days relative to index: naproxen",410,1115008,0,0
1115008412,2356,"drug_era group during day -30 through 0 days relative to index: naproxen",412,1115008,0,0
1115008413,2357,"drug_era group during day 0 through 0 days relative to index: naproxen",413,1115008,0,0
1118084410,2358,"drug_era group during day -365 through 0 days relative to index: celecoxib",410,1118084,0,0
1118084412,2359,"drug_era group during day -30 through 0 days relative to index: celecoxib",412,1118084,0,0
1118084413,2360,"drug_era group during day 0 through 0 days relative to index: celecoxib",413,1118084,0,0
1123618410,2361,"drug_era group during day -365 through 0 days relative to index: Glucagon-like peptide-1 (GLP-1) analogues",410,1123618,0,0
1123627410,2362,"drug_era group during day -365 through 0 days relative to index: Sodium-glucose co-transporter 2 (SGLT2) inhibitors",410,1123627,0,0
1123698410,2363,"drug_era group during day -365 through 0 days relative to index: Beta blocking agents, other combinations",410,1123698,0,0
1123698412,2364,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents, other combinations",412,1123698,0,0
1123698413,2365,"drug_era group during day 0 through 0 days relative to index: Beta blocking agents, other combinations",413,1123698,0,0
1123896410,2366,"drug_era group during day -365 through 0 days relative to index: Opioids in combination with non-opioid analgesics",410,1123896,0.000519553102894357,1
1123896412,2367,"drug_era group during day -30 through 0 days relative to index: Opioids in combination with non-opioid analgesics",412,1123896,0,0
1123896413,2368,"drug_era group during day 0 through 0 days relative to index: Opioids in combination with non-opioid analgesics",413,1123896,0,0
1124957410,2369,"drug_era group during day -365 through 0 days relative to index: oxycodone",410,1124957,0,0
1124957412,2370,"drug_era group during day -30 through 0 days relative to index: oxycodone",412,1124957,0.000272245962343302,1
1124957413,2371,"drug_era group during day 0 through 0 days relative to index: oxycodone",413,1124957,0,0
1125315410,2372,"drug_era group during day -365 through 0 days relative to index: acetaminophen",410,1125315,0.00997705509717477,1
1125315412,2373,"drug_era group during day -30 through 0 days relative to index: acetaminophen",412,1125315,0,0
1125315413,2374,"drug_era group during day 0 through 0 days relative to index: acetaminophen",413,1125315,0,0
1126658410,2375,"drug_era group during day -365 through 0 days relative to index: hydromorphone",410,1126658,0,0
1126658412,2376,"drug_era group during day -30 through 0 days relative to index: hydromorphone",412,1126658,0,0
1126658413,2377,"drug_era group during day 0 through 0 days relative to index: hydromorphone",413,1126658,0,0
1133201410,2378,"drug_era group during day -365 through 0 days relative to index: buprenorphine",410,1133201,0,0
1133201412,2379,"drug_era group during day -30 through 0 days relative to index: buprenorphine",412,1133201,0,0
1133201413,2380,"drug_era group during day 0 through 0 days relative to index: buprenorphine",413,1133201,0,0
1135766410,2381,"drug_era group during day -365 through 0 days relative to index: phenylephrine",410,1135766,0.00270321433135944,1
1135766412,2382,"drug_era group during day -30 through 0 days relative to index: phenylephrine",412,1135766,0,0
1135766413,2383,"drug_era group during day 0 through 0 days relative to index: phenylephrine",413,1135766,0,0
1136422410,2384,"drug_era group during day -365 through 0 days relative to index: levocetirizine",410,1136422,0,0
1136422412,2385,"drug_era group during day -30 through 0 days relative to index: levocetirizine",412,1136422,0,0
1136422413,2386,"drug_era group during day 0 through 0 days relative to index: levocetirizine",413,1136422,0,0
1136487410,2387,"drug_era group during day -365 through 0 days relative to index: ropivacaine",410,1136487,0,0
1136487412,2388,"drug_era group during day -30 through 0 days relative to index: ropivacaine",412,1136487,0,0
1136487413,2389,"drug_era group during day 0 through 0 days relative to index: ropivacaine",413,1136487,0,0
1136980410,2390,"drug_era group during day -365 through 0 days relative to index: ketorolac",410,1136980,0,0
1136980412,2391,"drug_era group during day -30 through 0 days relative to index: ketorolac",412,1136980,0,0
1136980413,2392,"drug_era group during day 0 through 0 days relative to index: ketorolac",413,1136980,0,0
1137529410,2393,"drug_era group during day -365 through 0 days relative to index: salmeterol",410,1137529,0,0
1137529412,2394,"drug_era group during day -30 through 0 days relative to index: salmeterol",412,1137529,0,0
1137529413,2395,"drug_era group during day 0 through 0 days relative to index: salmeterol",413,1137529,0,0
1139042410,2396,"drug_era group during day -365 through 0 days relative to index: acetylcysteine",410,1139042,0,0
1139042412,2397,"drug_era group during day -30 through 0 days relative to index: acetylcysteine",412,1139042,0,0
1139042413,2398,"drug_era group during day 0 through 0 days relative to index: acetylcysteine",413,1139042,0,0
1139179410,2399,"drug_era group during day -365 through 0 days relative to index: bromfenac",410,1139179,0,0
1149380410,2400,"drug_era group during day -365 through 0 days relative to index: fluticasone",410,1149380,0,0
1149380412,2401,"drug_era group during day -30 through 0 days relative to index: fluticasone",412,1149380,0,0
1149380413,2402,"drug_era group during day 0 through 0 days relative to index: fluticasone",413,1149380,0,0
1150345410,2403,"drug_era group during day -365 through 0 days relative to index: meloxicam",410,1150345,0,0
1150345412,2404,"drug_era group during day -30 through 0 days relative to index: meloxicam",412,1150345,0,0
1150345413,2405,"drug_era group during day 0 through 0 days relative to index: meloxicam",413,1150345,0,0
1150871410,2406,"drug_era group during day -365 through 0 days relative to index: misoprostol",410,1150871,0,0
1150871412,2407,"drug_era group during day -30 through 0 days relative to index: misoprostol",412,1150871,0,0
1150871413,2408,"drug_era group during day 0 through 0 days relative to index: misoprostol",413,1150871,0,0
1153428410,2409,"drug_era group during day -365 through 0 days relative to index: fexofenadine",410,1153428,0,0
1153428412,2410,"drug_era group during day -30 through 0 days relative to index: fexofenadine",412,1153428,0,0
1153428413,2411,"drug_era group during day 0 through 0 days relative to index: fexofenadine",413,1153428,0,0
1154029410,2412,"drug_era group during day -365 through 0 days relative to index: fentanyl",410,1154029,0,0
1154029412,2413,"drug_era group during day -30 through 0 days relative to index: fentanyl",412,1154029,0,0
1154029413,2414,"drug_era group during day 0 through 0 days relative to index: fentanyl",413,1154029,0.00467766370860345,1
1154161410,2415,"drug_era group during day -365 through 0 days relative to index: montelukast",410,1154161,0,0
1154161412,2416,"drug_era group during day -30 through 0 days relative to index: montelukast",412,1154161,0,0
1154161413,2417,"drug_era group during day 0 through 0 days relative to index: montelukast",413,1154161,0,0
1154332410,2418,"drug_era group during day -365 through 0 days relative to index: pseudoephedrine",410,1154332,0,0
1154332412,2419,"drug_era group during day -30 through 0 days relative to index: pseudoephedrine",412,1154332,0,0
1154332413,2420,"drug_era group during day 0 through 0 days relative to index: pseudoephedrine",413,1154332,0,0
1167322410,2421,"drug_era group during day -365 through 0 days relative to index: allopurinol",410,1167322,0,0
1167322412,2422,"drug_era group during day -30 through 0 days relative to index: allopurinol",412,1167322,0,0
1167322413,2423,"drug_era group during day 0 through 0 days relative to index: allopurinol",413,1167322,0,0
1175146702,2424,"measurement during day -365 through 0 days relative to index: Aquaporin 4 water channel Ab [Presence] in Cerebral spinal fluid by Immunofluorescence",702,1175146,0,0
1175360702,2425,"measurement during day -365 through 0 days relative to index: ST2.soluble [Mass/volume] in Serum by Immunoassay",702,1175360,0,0
1175360704,2426,"measurement during day -30 through 0 days relative to index: ST2.soluble [Mass/volume] in Serum by Immunoassay",704,1175360,0,0
1176000702,2427,"measurement during day -365 through 0 days relative to index: CD24-FLAER- cells/100 CD15 cells in Blood",702,1176000,0,0
1176000704,2428,"measurement during day -30 through 0 days relative to index: CD24-FLAER- cells/100 CD15 cells in Blood",704,1176000,0,0
1177480410,2429,"drug_era group during day -365 through 0 days relative to index: ibuprofen",410,1177480,0,0
1177480412,2430,"drug_era group during day -30 through 0 days relative to index: ibuprofen",412,1177480,0,0
1183554410,2431,"drug_era group during day -365 through 0 days relative to index: isoproterenol",410,1183554,0,0
1189596410,2432,"drug_era group during day -365 through 0 days relative to index: dihydrocodeine",410,1189596,0,0
1189596412,2433,"drug_era group during day -30 through 0 days relative to index: dihydrocodeine",412,1189596,0,0
1189596413,2434,"drug_era group during day 0 through 0 days relative to index: dihydrocodeine",413,1189596,0,0
1192710410,2435,"drug_era group during day -365 through 0 days relative to index: chlorpheniramine",410,1192710,7.47267034850437e-05,1
1192710412,2436,"drug_era group during day -30 through 0 days relative to index: chlorpheniramine",412,1192710,0,0
1192710413,2437,"drug_era group during day 0 through 0 days relative to index: chlorpheniramine",413,1192710,0,0
1195334410,2438,"drug_era group during day -365 through 0 days relative to index: choline",410,1195334,0,0
1195334412,2439,"drug_era group during day -30 through 0 days relative to index: choline",412,1195334,0,0
1195334413,2440,"drug_era group during day 0 through 0 days relative to index: choline",413,1195334,0,0
1195492410,2441,"drug_era group during day -365 through 0 days relative to index: etodolac",410,1195492,0,0
1196677410,2442,"drug_era group during day -365 through 0 days relative to index: formoterol",410,1196677,0,0
1196677412,2443,"drug_era group during day -30 through 0 days relative to index: formoterol",412,1196677,0,0
1197736410,2444,"drug_era group during day -365 through 0 days relative to index: mefenamate",410,1197736,0,0
1197736412,2445,"drug_era group during day -30 through 0 days relative to index: mefenamate",412,1197736,0,0
1197736413,2446,"drug_era group during day 0 through 0 days relative to index: mefenamate",413,1197736,0,0
1237049410,2447,"drug_era group during day -365 through 0 days relative to index: theophylline",410,1237049,0,0
1300751410,2448,"drug_era group during day -365 through 0 days relative to index: polysaccharide iron complex",410,1300751,0,0
1300751412,2449,"drug_era group during day -30 through 0 days relative to index: polysaccharide iron complex",412,1300751,0,0
1300751413,2450,"drug_era group during day 0 through 0 days relative to index: polysaccharide iron complex",413,1300751,0,0
1301025410,2451,"drug_era group during day -365 through 0 days relative to index: enoxaparin",410,1301025,0,0
1301025412,2452,"drug_era group during day -30 through 0 days relative to index: enoxaparin",412,1301025,0,0
1301025413,2453,"drug_era group during day 0 through 0 days relative to index: enoxaparin",413,1301025,0,0
1301152410,2454,"drug_era group during day -365 through 0 days relative to index: melatonin",410,1301152,0,0
1301152412,2455,"drug_era group during day -30 through 0 days relative to index: melatonin",412,1301152,0,0
1301152413,2456,"drug_era group during day 0 through 0 days relative to index: melatonin",413,1301152,0,0
1301267410,2457,"drug_era group during day -365 through 0 days relative to index: melphalan",410,1301267,0,0
1303425410,2458,"drug_era group during day -365 through 0 days relative to index: tranexamic acid",410,1303425,0,0
1303425412,2459,"drug_era group during day -30 through 0 days relative to index: tranexamic acid",412,1303425,0,0
1303425413,2460,"drug_era group during day 0 through 0 days relative to index: tranexamic acid",413,1303425,0,0
1304565410,2461,"drug_era group during day -365 through 0 days relative to index: rasburicase",410,1304565,0,0
1304565412,2462,"drug_era group during day -30 through 0 days relative to index: rasburicase",412,1304565,0,0
1304919410,2463,"drug_era group during day -365 through 0 days relative to index: pemetrexed",410,1304919,0,0
1305058410,2464,"drug_era group during day -365 through 0 days relative to index: methotrexate",410,1305058,0,0
1305058412,2465,"drug_era group during day -30 through 0 days relative to index: methotrexate",412,1305058,0,0
1307046410,2466,"drug_era group during day -365 through 0 days relative to index: metoprolol",410,1307046,0,0
1307046412,2467,"drug_era group during day -30 through 0 days relative to index: metoprolol",412,1307046,0,0
1307046413,2468,"drug_era group during day 0 through 0 days relative to index: metoprolol",413,1307046,0,0
1307863410,2469,"drug_era group during day -365 through 0 days relative to index: verapamil",410,1307863,0,0
1307863412,2470,"drug_era group during day -30 through 0 days relative to index: verapamil",412,1307863,0,0
1307863413,2471,"drug_era group during day 0 through 0 days relative to index: verapamil",413,1307863,0,0
1308216410,2472,"drug_era group during day -365 through 0 days relative to index: lisinopril",410,1308216,0,0
1308216412,2473,"drug_era group during day -30 through 0 days relative to index: lisinopril",412,1308216,0,0
1308216413,2474,"drug_era group during day 0 through 0 days relative to index: lisinopril",413,1308216,0,0
1308290410,2475,"drug_era group during day -365 through 0 days relative to index: vincristine",410,1308290,0,0
1308290412,2476,"drug_era group during day -30 through 0 days relative to index: vincristine",412,1308290,0,0
1308290413,2477,"drug_era group during day 0 through 0 days relative to index: vincristine",413,1308290,0,0
1308368410,2478,"drug_era group during day -365 through 0 days relative to index: midodrine",410,1308368,0,0
1308368412,2479,"drug_era group during day -30 through 0 days relative to index: midodrine",412,1308368,0,0
1308368413,2480,"drug_era group during day 0 through 0 days relative to index: midodrine",413,1308368,0,0
1308842410,2481,"drug_era group during day -365 through 0 days relative to index: valsartan",410,1308842,0,0
1308842412,2482,"drug_era group during day -30 through 0 days relative to index: valsartan",412,1308842,0.000561924854241019,1
1308842413,2483,"drug_era group during day 0 through 0 days relative to index: valsartan",413,1308842,0,0
1309068410,2484,"drug_era group during day -365 through 0 days relative to index: minoxidil",410,1309068,0,0
1309068412,2485,"drug_era group during day -30 through 0 days relative to index: minoxidil",412,1309068,0,0
1309068413,2486,"drug_era group during day 0 through 0 days relative to index: minoxidil",413,1309068,0,0
1309204410,2487,"drug_era group during day -365 through 0 days relative to index: adenosine",410,1309204,0,0
1309204412,2488,"drug_era group during day -30 through 0 days relative to index: adenosine",412,1309204,0,0
1309944410,2489,"drug_era group during day -365 through 0 days relative to index: amiodarone",410,1309944,0,0
1309944412,2490,"drug_era group during day -30 through 0 days relative to index: amiodarone",412,1309944,0,0
1309944413,2491,"drug_era group during day 0 through 0 days relative to index: amiodarone",413,1309944,0,0
1310149410,2492,"drug_era group during day -365 through 0 days relative to index: warfarin",410,1310149,0,0
1310149412,2493,"drug_era group during day -30 through 0 days relative to index: warfarin",412,1310149,0,0
1310149413,2494,"drug_era group during day 0 through 0 days relative to index: warfarin",413,1310149,0,0
1310317410,2495,"drug_era group during day -365 through 0 days relative to index: cyclophosphamide",410,1310317,0,0
1310317412,2496,"drug_era group during day -30 through 0 days relative to index: cyclophosphamide",412,1310317,0,0
1310317413,2497,"drug_era group during day 0 through 0 days relative to index: cyclophosphamide",413,1310317,0,0
1314002410,2498,"drug_era group during day -365 through 0 days relative to index: atenolol",410,1314002,0,0
1314002412,2499,"drug_era group during day -30 through 0 days relative to index: atenolol",412,1314002,0,0
1314002413,2500,"drug_era group during day 0 through 0 days relative to index: atenolol",413,1314002,0,0
1314273410,2501,"drug_era group during day -365 through 0 days relative to index: rituximab",410,1314273,0,0
1314273412,2502,"drug_era group during day -30 through 0 days relative to index: rituximab",412,1314273,0,0
1314273413,2503,"drug_era group during day 0 through 0 days relative to index: rituximab",413,1314273,0,0
1314577410,2504,"drug_era group during day -365 through 0 days relative to index: nebivolol",410,1314577,0,0
1314577412,2505,"drug_era group during day -30 through 0 days relative to index: nebivolol",412,1314577,0,0
1314577413,2506,"drug_era group during day 0 through 0 days relative to index: nebivolol",413,1314577,0,0
1314924410,2507,"drug_era group during day -365 through 0 days relative to index: gemcitabine",410,1314924,0,0
1314924412,2508,"drug_era group during day -30 through 0 days relative to index: gemcitabine",412,1314924,0,0
1315946410,2509,"drug_era group during day -365 through 0 days relative to index: letrozole",410,1315946,0,0
1316262410,2510,"drug_era group during day -365 through 0 days relative to index: sildenafil",410,1316262,0,0
1316262412,2511,"drug_era group during day -30 through 0 days relative to index: sildenafil",412,1316262,0,0
1316262413,2512,"drug_era group during day 0 through 0 days relative to index: sildenafil",413,1316262,0,0
1317640410,2513,"drug_era group during day -365 through 0 days relative to index: telmisartan",410,1317640,0,0
1317640412,2514,"drug_era group during day -30 through 0 days relative to index: telmisartan",412,1317640,0,0
1317640413,2515,"drug_era group during day 0 through 0 days relative to index: telmisartan",413,1317640,0,0
1318011410,2516,"drug_era group during day -365 through 0 days relative to index: oxaliplatin",410,1318011,0,0
1318011412,2517,"drug_era group during day -30 through 0 days relative to index: oxaliplatin",412,1318011,0,0
1318853410,2518,"drug_era group during day -365 through 0 days relative to index: nifedipine",410,1318853,0,0
1318853412,2519,"drug_era group during day -30 through 0 days relative to index: nifedipine",412,1318853,0,0
1318853413,2520,"drug_era group during day 0 through 0 days relative to index: nifedipine",413,1318853,0,0
1319133410,2521,"drug_era group during day -365 through 0 days relative to index: nimodipine",410,1319133,0,0
1319193410,2522,"drug_era group during day -365 through 0 days relative to index: gefitinib",410,1319193,0,0
1319880410,2523,"drug_era group during day -365 through 0 days relative to index: nisoldipine",410,1319880,0,0
1319880412,2524,"drug_era group during day -30 through 0 days relative to index: nisoldipine",412,1319880,0,0
1319880413,2525,"drug_era group during day 0 through 0 days relative to index: nisoldipine",413,1319880,0,0
1321341410,2526,"drug_era group during day -365 through 0 days relative to index: norepinephrine",410,1321341,0,0
1321341412,2527,"drug_era group during day -30 through 0 days relative to index: norepinephrine",412,1321341,0,0
1321341413,2528,"drug_era group during day 0 through 0 days relative to index: norepinephrine",413,1321341,0,0
1322184410,2529,"drug_era group during day -365 through 0 days relative to index: clopidogrel",410,1322184,0,0
1322184412,2530,"drug_era group during day -30 through 0 days relative to index: clopidogrel",412,1322184,0,0
1322184413,2531,"drug_era group during day 0 through 0 days relative to index: clopidogrel",413,1322184,0,0
1325608410,2532,"drug_era group during day -365 through 0 days relative to index: pegfilgrastim",410,1325608,0,0
1326303410,2533,"drug_era group during day -365 through 0 days relative to index: digoxin",410,1326303,0,0
1326303412,2534,"drug_era group during day -30 through 0 days relative to index: digoxin",412,1326303,0,0
1326303413,2535,"drug_era group during day 0 through 0 days relative to index: digoxin",413,1326303,0,0
1328165410,2536,"drug_era group during day -365 through 0 days relative to index: diltiazem",410,1328165,0,0
1328165412,2537,"drug_era group during day -30 through 0 days relative to index: diltiazem",412,1328165,0,0
1328165413,2538,"drug_era group during day 0 through 0 days relative to index: diltiazem",413,1328165,0,0
1330974410,2539,"drug_era group during day -365 through 0 days relative to index: Viscum album preparation",410,1330974,0,0
1331247410,2540,"drug_era group during day -365 through 0 days relative to index: pentoxifylline",410,1331247,0,0
1331247412,2541,"drug_era group during day -30 through 0 days relative to index: pentoxifylline",412,1331247,0,0
1331247413,2542,"drug_era group during day 0 through 0 days relative to index: pentoxifylline",413,1331247,0,0
1332418410,2543,"drug_era group during day -365 through 0 days relative to index: amlodipine",410,1332418,0,0
1332418412,2544,"drug_era group during day -30 through 0 days relative to index: amlodipine",412,1332418,0,0
1332418413,2545,"drug_era group during day 0 through 0 days relative to index: amlodipine",413,1332418,0,0
1333357410,2546,"drug_era group during day -365 through 0 days relative to index: busulfan",410,1333357,0,0
1333357412,2547,"drug_era group during day -30 through 0 days relative to index: busulfan",412,1333357,0,0
1334456410,2548,"drug_era group during day -365 through 0 days relative to index: ramipril",410,1334456,0,0
1334456412,2549,"drug_era group during day -30 through 0 days relative to index: ramipril",412,1334456,0,0
1334456413,2550,"drug_era group during day 0 through 0 days relative to index: ramipril",413,1334456,0,0
1336825410,2551,"drug_era group during day -365 through 0 days relative to index: bortezomib",410,1336825,0,0
1336926410,2552,"drug_era group during day -365 through 0 days relative to index: tadalafil",410,1336926,0,0
1337620410,2553,"drug_era group during day -365 through 0 days relative to index: capecitabine",410,1337620,0,0
1337620412,2554,"drug_era group during day -30 through 0 days relative to index: capecitabine",412,1337620,0,0
1337860410,2555,"drug_era group during day -365 through 0 days relative to index: dopamine",410,1337860,0,0
1337860412,2556,"drug_era group during day -30 through 0 days relative to index: dopamine",412,1337860,0,0
1337860413,2557,"drug_era group during day 0 through 0 days relative to index: dopamine",413,1337860,0,0
1338005410,2558,"drug_era group during day -365 through 0 days relative to index: bisoprolol",410,1338005,0,0
1338005412,2559,"drug_era group during day -30 through 0 days relative to index: bisoprolol",412,1338005,0,0
1338005413,2560,"drug_era group during day 0 through 0 days relative to index: bisoprolol",413,1338005,0,0
1338512410,2561,"drug_era group during day -365 through 0 days relative to index: doxorubicin",410,1338512,0,0
1338512412,2562,"drug_era group during day -30 through 0 days relative to index: doxorubicin",412,1338512,0,0
1338512413,2563,"drug_era group during day 0 through 0 days relative to index: doxorubicin",413,1338512,0,0
1340128410,2564,"drug_era group during day -365 through 0 days relative to index: captopril",410,1340128,0,0
1340128412,2565,"drug_era group during day -30 through 0 days relative to index: captopril",412,1340128,0,0
1340128413,2566,"drug_era group during day 0 through 0 days relative to index: captopril",413,1340128,0,0
1341238410,2567,"drug_era group during day -365 through 0 days relative to index: terazosin",410,1341238,0,0
1341238412,2568,"drug_era group during day -30 through 0 days relative to index: terazosin",412,1341238,0,0
1341238413,2569,"drug_era group during day 0 through 0 days relative to index: terazosin",413,1341238,0,0
1341927410,2570,"drug_era group during day -365 through 0 days relative to index: enalapril",410,1341927,0,0
1341927412,2571,"drug_era group during day -30 through 0 days relative to index: enalapril",412,1341927,0,0
1341927413,2572,"drug_era group during day 0 through 0 days relative to index: enalapril",413,1341927,0,0
1343916410,2573,"drug_era group during day -365 through 0 days relative to index: epinephrine",410,1343916,0,0
1343916412,2574,"drug_era group during day -30 through 0 days relative to index: epinephrine",412,1343916,0,0
1343916413,2575,"drug_era group during day 0 through 0 days relative to index: epinephrine",413,1343916,0,0
1344143410,2576,"drug_era group during day -365 through 0 days relative to index: albumin human, USP",410,1344143,0,0
1344143412,2577,"drug_era group during day -30 through 0 days relative to index: albumin human, USP",412,1344143,0,0
1344143413,2578,"drug_era group during day 0 through 0 days relative to index: albumin human, USP",413,1344143,0,0
1344381410,2579,"drug_era group during day -365 through 0 days relative to index: bicalutamide",410,1344381,0,0
1344381412,2580,"drug_era group during day -30 through 0 days relative to index: bicalutamide",412,1344381,0,0
1344381413,2581,"drug_era group during day 0 through 0 days relative to index: bicalutamide",413,1344381,0,0
1346686410,2582,"drug_era group during day -365 through 0 days relative to index: eprosartan",410,1346686,0,0
1346686412,2583,"drug_era group during day -30 through 0 days relative to index: eprosartan",412,1346686,0,0
1346686413,2584,"drug_era group during day 0 through 0 days relative to index: eprosartan",413,1346686,0,0
1346823410,2585,"drug_era group during day -365 through 0 days relative to index: carvedilol",410,1346823,0,0
1346823412,2586,"drug_era group during day -30 through 0 days relative to index: carvedilol",412,1346823,0,0
1346823413,2587,"drug_era group during day 0 through 0 days relative to index: carvedilol",413,1346823,0,0
1347384410,2588,"drug_era group during day -365 through 0 days relative to index: irbesartan",410,1347384,0,0
1347384412,2589,"drug_era group during day -30 through 0 days relative to index: irbesartan",412,1347384,0,0
1347384413,2590,"drug_era group during day 0 through 0 days relative to index: irbesartan",413,1347384,0,0
1350310410,2591,"drug_era group during day -365 through 0 days relative to index: cilostazol",410,1350310,0,0
1350310412,2592,"drug_era group during day -30 through 0 days relative to index: cilostazol",412,1350310,0,0
1350310413,2593,"drug_era group during day 0 through 0 days relative to index: cilostazol",413,1350310,0,0
1351557410,2594,"drug_era group during day -365 through 0 days relative to index: candesartan",410,1351557,0,0
1351557412,2595,"drug_era group during day -30 through 0 days relative to index: candesartan",412,1351557,0,0
